时间,电力负荷(kW),热力负荷(kW),光照强度(W/m²),风速(m/s)
2024/1/5 11:00,281800,0,465,3.756
2024/1/5 12:00,281800,0,620,3.62
2024/1/5 13:00,281800,0,516.7,3.483
2024/1/5 14:00,281800,0,413.3,3.347
2024/1/5 15:00,281800,0,310,4.958
2024/1/5 16:00,281800,0,206.7,4.797
2024/1/5 17:00,281800,0,103.3,4.636
2024/1/5 18:00,281800,0,0,4.475
2024/1/5 19:00,281800,0,0,4.314
2024/1/5 20:00,281800,0,0,4.152
2024/1/5 21:00,281800,0,0,3.991
2024/1/5 22:00,281800,0,0,3.83
2024/1/5 23:00,281800,0,0,3.669
2024/1/6 0:00,282900,0,0,3.508
2024/1/6 1:00,282900,0,0,5.119
2024/1/6 2:00,282900,0,0,4.983
2024/1/6 3:00,282900,0,0,4.846
2024/1/6 4:00,282900,0,0,4.71
2024/1/6 5:00,282900,0,0,4.574
2024/1/6 6:00,282900,0,0,4.437
2024/1/6 7:00,282900,0,0,4.301
2024/1/6 8:00,282900,0,0,4.165
2024/1/6 9:00,282900,0,155,4.029
2024/1/6 10:00,282900,0,310,3.892
2024/1/6 11:00,282900,0,465,3.756
2024/1/6 12:00,282900,0,620,3.62
2024/1/6 13:00,282900,0,516.7,3.483
2024/1/6 14:00,282900,0,413.3,3.347
2024/1/6 15:00,282900,0,310,4.958
2024/1/6 16:00,282900,0,206.7,4.797
2024/1/6 17:00,282900,0,103.3,4.636
2024/1/6 18:00,282900,0,0,4.475
2024/1/6 19:00,282900,0,0,4.314
2024/1/6 20:00,282900,0,0,4.152
2024/1/6 21:00,282900,0,0,3.991
2024/1/6 22:00,282900,0,0,3.83
2024/1/6 23:00,282900,0,0,3.669
2024/1/7 0:00,251000,0,0,3.508
2024/1/7 1:00,251000,0,0,5.119
2024/1/7 2:00,251000,0,0,4.983
2024/1/7 3:00,251000,0,0,4.846
2024/1/7 4:00,251000,0,0,4.71
2024/1/7 5:00,251000,0,0,4.574
2024/1/7 6:00,251000,0,0,4.437
2024/1/7 7:00,251000,0,0,4.301
2024/1/7 8:00,251000,0,0,4.165
2024/1/7 9:00,251000,0,155,4.029
2024/1/7 10:00,251000,0,310,3.892
2024/1/7 11:00,251000,0,465,3.756
2024/1/7 12:00,251000,0,620,3.62
2024/1/7 13:00,251000,0,516.7,3.483
2024/1/7 14:00,251000,0,413.3,3.347
2024/1/7 15:00,251000,0,310,4.958
2024/1/7 16:00,251000,0,206.7,4.797
2024/1/7 17:00,251000,0,103.3,4.636
2024/1/7 18:00,251000,0,0,4.475
2024/1/7 19:00,251000,0,0,4.314
2024/1/7 20:00,251000,0,0,4.152
2024/1/7 21:00,251000,0,0,3.991
2024/1/7 22:00,251000,0,0,3.83
2024/1/7 23:00,251000,0,0,3.669
2024/1/8 0:00,244399.9583,0,0,3.508
2024/1/8 1:00,244399.9583,0,0,5.119
2024/1/8 2:00,244399.9583,0,0,4.983
2024/1/8 3:00,244399.9583,0,0,4.846
2024/1/8 4:00,244399.9583,0,0,4.71
2024/1/8 5:00,244399.9583,0,0,4.574
2024/1/8 6:00,244399.9583,0,0,4.437
2024/1/8 7:00,244399.9583,0,0,4.301
2024/1/8 8:00,244399.9583,0,0,4.165
2024/1/8 9:00,244399.9583,0,155,4.029
2024/1/8 10:00,244399.9583,0,310,3.892
2024/1/8 11:00,244399.9583,0,465,3.756
2024/1/8 12:00,244399.9583,0,620,3.62
2024/1/8 13:00,244399.9583,0,516.7,3.483
2024/1/8 14:00,244399.9583,0,413.3,3.347
2024/1/8 15:00,244399.9583,0,310,4.958
2024/1/8 16:00,244399.9583,0,206.7,4.797
2024/1/8 17:00,244399.9583,0,103.3,4.636
2024/1/8 18:00,244399.9583,0,0,4.475
2024/1/8 19:00,244399.9583,0,0,4.314
2024/1/8 20:00,244399.9583,0,0,4.152
2024/1/8 21:00,244399.9583,0,0,3.991
2024/1/8 22:00,244399.9583,0,0,3.83
2024/1/8 23:00,244399.9583,0,0,3.669
2024/1/9 0:00,237800,0,0,3.508
2024/1/9 1:00,237800,0,0,5.119
2024/1/9 2:00,237800,0,0,4.983
2024/1/9 3:00,237800,0,0,4.846
2024/1/9 4:00,237800,0,0,4.71
2024/1/9 5:00,237800,0,0,4.574
2024/1/9 6:00,237800,0,0,4.437
2024/1/9 7:00,237800,0,0,4.301
2024/1/9 8:00,237800,0,0,4.165
2024/1/9 9:00,237800,0,155,4.029
2024/1/9 10:00,237800,0,310,3.892
2024/1/9 11:00,237800,0,465,3.756
2024/1/9 12:00,237800,0,620,3.62
2024/1/9 13:00,237800,0,516.7,3.483
2024/1/9 14:00,237800,0,413.3,3.347
2024/1/9 15:00,237800,0,310,4.958
2024/1/9 16:00,237800,0,206.7,4.797
2024/1/9 17:00,237800,0,103.3,4.636
2024/1/9 18:00,237800,0,0,4.475
2024/1/9 19:00,237800,0,0,4.314
2024/1/9 20:00,237800,0,0,4.152
2024/1/9 21:00,237800,0,0,3.991
2024/1/9 22:00,237800,0,0,3.83
2024/1/9 23:00,237800,0,0,3.669
2024/1/10 0:00,224599.9583,0,0,3.508
2024/1/10 1:00,224599.9583,0,0,5.119
2024/1/10 2:00,224599.9583,0,0,4.983
2024/1/10 3:00,224599.9583,0,0,4.846
2024/1/10 4:00,224599.9583,0,0,4.71
2024/1/10 5:00,224599.9583,0,0,4.574
2024/1/10 6:00,224599.9583,0,0,4.437
2024/1/10 7:00,224599.9583,0,0,4.301
2024/1/10 8:00,224599.9583,0,0,4.165
2024/1/10 9:00,224599.9583,0,155,4.029
2024/1/10 10:00,224599.9583,0,310,3.892
2024/1/10 11:00,224599.9583,0,465,3.756
2024/1/10 12:00,224599.9583,0,620,3.62
2024/1/10 13:00,224599.9583,0,516.7,3.483
2024/1/10 14:00,224599.9583,0,413.3,3.347
2024/1/10 15:00,224599.9583,0,310,4.958
2024/1/10 16:00,224599.9583,0,206.7,4.797
2024/1/10 17:00,224599.9583,0,103.3,4.636
2024/1/10 18:00,224599.9583,0,0,4.475
2024/1/10 19:00,224599.9583,0,0,4.314
2024/1/10 20:00,224599.9583,0,0,4.152
2024/1/10 21:00,224599.9583,0,0,3.991
2024/1/10 22:00,224599.9583,0,0,3.83
2024/1/10 23:00,224599.9583,0,0,3.669
2024/1/11 0:00,247700,0,0,3.508
2024/1/11 1:00,247700,0,0,5.119
2024/1/11 2:00,247700,0,0,4.983
2024/1/11 3:00,247700,0,0,4.846
2024/1/11 4:00,247700,0,0,4.71
2024/1/11 5:00,247700,0,0,4.574
2024/1/11 6:00,247700,0,0,4.437
2024/1/11 7:00,247700,0,0,4.301
2024/1/11 8:00,247700,0,0,4.165
2024/1/11 9:00,247700,0,155,4.029
2024/1/11 10:00,247700,0,310,3.892
2024/1/11 11:00,247700,0,465,3.756
2024/1/11 12:00,247700,0,620,3.62
2024/1/11 13:00,247700,0,516.7,3.483
2024/1/11 14:00,247700,0,413.3,3.347
2024/1/11 15:00,247700,0,310,4.958
2024/1/11 16:00,247700,0,206.7,4.797
2024/1/11 17:00,247700,0,103.3,4.636
2024/1/11 18:00,247700,0,0,4.475
2024/1/11 19:00,247700,0,0,4.314
2024/1/11 20:00,247700,0,0,4.152
2024/1/11 21:00,247700,0,0,3.991
2024/1/11 22:00,247700,0,0,3.83
2024/1/11 23:00,247700,0,0,3.669
2024/1/12 0:00,280699.9583,0,0,3.508
2024/1/12 1:00,280699.9583,0,0,5.119
2024/1/12 2:00,280699.9583,0,0,4.983
2024/1/12 3:00,280699.9583,0,0,4.846
2024/1/12 4:00,280699.9583,0,0,4.71
2024/1/12 5:00,280699.9583,0,0,4.574
2024/1/12 6:00,280699.9583,0,0,4.437
2024/1/12 7:00,280699.9583,0,0,4.301
2024/1/12 8:00,280699.9583,0,0,4.165
2024/1/12 9:00,280699.9583,0,155,4.029
2024/1/12 10:00,280699.9583,0,310,3.892
2024/1/12 11:00,280699.9583,0,465,3.756
2024/1/12 12:00,280699.9583,0,620,3.62
2024/1/12 13:00,280699.9583,0,516.7,3.483
2024/1/12 14:00,280699.9583,0,413.3,3.347
2024/1/12 15:00,280699.9583,0,310,4.958
2024/1/12 16:00,280699.9583,0,206.7,4.797
2024/1/12 17:00,280699.9583,0,103.3,4.636
2024/1/12 18:00,280699.9583,0,0,4.475
2024/1/12 19:00,280699.9583,0,0,4.314
2024/1/12 20:00,280699.9583,0,0,4.152
2024/1/12 21:00,280699.9583,0,0,3.991
2024/1/12 22:00,280699.9583,0,0,3.83
2024/1/12 23:00,280699.9583,0,0,3.669
2024/1/13 0:00,279599.9583,0,0,3.508
2024/1/13 1:00,279599.9583,0,0,5.119
2024/1/13 2:00,279599.9583,0,0,4.983
2024/1/13 3:00,279599.9583,0,0,4.846
2024/1/13 4:00,279599.9583,0,0,4.71
2024/1/13 5:00,279599.9583,0,0,4.574
2024/1/13 6:00,279599.9583,0,0,4.437
2024/1/13 7:00,279599.9583,0,0,4.301
2024/1/13 8:00,279599.9583,0,0,4.165
2024/1/13 9:00,279599.9583,0,155,4.029
2024/1/13 10:00,279599.9583,0,310,3.892
2024/1/13 11:00,279599.9583,0,465,3.756
2024/1/13 12:00,279599.9583,0,620,3.62
2024/1/13 13:00,279599.9583,0,516.7,3.483
2024/1/13 14:00,279599.9583,0,413.3,3.347
2024/1/13 15:00,279599.9583,0,310,4.958
2024/1/13 16:00,279599.9583,0,206.7,4.797
2024/1/13 17:00,279599.9583,0,103.3,4.636
2024/1/13 18:00,279599.9583,0,0,4.475
2024/1/13 19:00,279599.9583,0,0,4.314
2024/1/13 20:00,279599.9583,0,0,4.152
2024/1/13 21:00,279599.9583,0,0,3.991
2024/1/13 22:00,279599.9583,0,0,3.83
2024/1/13 23:00,279599.9583,0,0,3.669
2024/1/14 0:00,277399.9583,0,0,3.508
2024/1/14 1:00,277399.9583,0,0,5.119
2024/1/14 2:00,277399.9583,0,0,4.983
2024/1/14 3:00,277399.9583,0,0,4.846
2024/1/14 4:00,277399.9583,0,0,4.71
2024/1/14 5:00,277399.9583,0,0,4.574
2024/1/14 6:00,277399.9583,0,0,4.437
2024/1/14 7:00,277399.9583,0,0,4.301
2024/1/14 8:00,277399.9583,0,0,4.165
2024/1/14 9:00,277399.9583,0,155,4.029
2024/1/14 10:00,277399.9583,0,310,3.892
2024/1/14 11:00,277399.9583,0,465,3.756
2024/1/14 12:00,277399.9583,0,620,3.62
2024/1/14 13:00,277399.9583,0,516.7,3.483
2024/1/14 14:00,277399.9583,0,413.3,3.347
2024/1/14 15:00,277399.9583,0,310,4.958
2024/1/14 16:00,277399.9583,0,206.7,4.797
2024/1/14 17:00,277399.9583,0,103.3,4.636
2024/1/14 18:00,277399.9583,0,0,4.475
2024/1/14 19:00,277399.9583,0,0,4.314
2024/1/14 20:00,277399.9583,0,0,4.152
2024/1/14 21:00,277399.9583,0,0,3.991
2024/1/14 22:00,277399.9583,0,0,3.83
2024/1/14 23:00,277399.9583,0,0,3.669
2024/1/15 0:00,276300,0,0,3.508
2024/1/15 1:00,276300,0,0,5.119
2024/1/15 2:00,276300,0,0,4.983
2024/1/15 3:00,276300,0,0,4.846
2024/1/15 4:00,276300,0,0,4.71
2024/1/15 5:00,276300,0,0,4.574
2024/1/15 6:00,276300,0,0,4.437
2024/1/15 7:00,276300,0,0,4.301
2024/1/15 8:00,276300,0,0,4.165
2024/1/15 9:00,276300,0,155,4.029
2024/1/15 10:00,276300,0,310,3.892
2024/1/15 11:00,276300,0,465,3.756
2024/1/15 12:00,276300,0,620,3.62
2024/1/15 13:00,276300,0,516.7,3.483
2024/1/15 14:00,276300,0,413.3,3.347
2024/1/15 15:00,276300,0,310,4.958
2024/1/15 16:00,276300,0,206.7,4.797
2024/1/15 17:00,276300,0,103.3,4.636
2024/1/15 18:00,276300,0,0,4.475
2024/1/15 19:00,276300,0,0,4.314
2024/1/15 20:00,276300,0,0,4.152
2024/1/15 21:00,276300,0,0,3.991
2024/1/15 22:00,276300,0,0,3.83
2024/1/15 23:00,276300,0,0,3.669
2024/1/16 0:00,277400,0,0,3.508
2024/1/16 1:00,277400,0,0,5.119
2024/1/16 2:00,277400,0,0,4.983
2024/1/16 3:00,277400,0,0,4.846
2024/1/16 4:00,277400,0,0,4.71
2024/1/16 5:00,277400,0,0,4.574
2024/1/16 6:00,277400,0,0,4.437
2024/1/16 7:00,277400,0,0,4.301
2024/1/16 8:00,277400,0,0,4.165
2024/1/16 9:00,277400,0,155,4.029
2024/1/16 10:00,277400,0,310,3.892
2024/1/16 11:00,277400,0,465,3.756
2024/1/16 12:00,277400,0,620,3.62
2024/1/16 13:00,277400,0,516.7,3.483
2024/1/16 14:00,277400,0,413.3,3.347
2024/1/16 15:00,277400,0,310,4.958
2024/1/16 16:00,277400,0,206.7,4.797
2024/1/16 17:00,277400,0,103.3,4.636
2024/1/16 18:00,277400,0,0,4.475
2024/1/16 19:00,277400,0,0,4.314
2024/1/16 20:00,277400,0,0,4.152
2024/1/16 21:00,277400,0,0,3.991
2024/1/16 22:00,277400,0,0,3.83
2024/1/16 23:00,277400,0,0,3.669
2024/1/17 0:00,280699.9583,0,0,3.508
2024/1/17 1:00,280699.9583,0,0,5.119
2024/1/17 2:00,280699.9583,0,0,4.983
2024/1/17 3:00,280699.9583,0,0,4.846
2024/1/17 4:00,280699.9583,0,0,4.71
2024/1/17 5:00,280699.9583,0,0,4.574
2024/1/17 6:00,280699.9583,0,0,4.437
2024/1/17 7:00,280699.9583,0,0,4.301
2024/1/17 8:00,280699.9583,0,0,4.165
2024/1/17 9:00,280699.9583,0,155,4.029
2024/1/17 10:00,280699.9583,0,310,3.892
2024/1/17 11:00,280699.9583,0,465,3.756
2024/1/17 12:00,280699.9583,0,620,3.62
2024/1/17 13:00,280699.9583,0,516.7,3.483
2024/1/17 14:00,280699.9583,0,413.3,3.347
2024/1/17 15:00,280699.9583,0,310,4.958
2024/1/17 16:00,280699.9583,0,206.7,4.797
2024/1/17 17:00,280699.9583,0,103.3,4.636
2024/1/17 18:00,280699.9583,0,0,4.475
2024/1/17 19:00,280699.9583,0,0,4.314
2024/1/17 20:00,280699.9583,0,0,4.152
2024/1/17 21:00,280699.9583,0,0,3.991
2024/1/17 22:00,280699.9583,0,0,3.83
2024/1/17 23:00,280699.9583,0,0,3.669
2024/1/18 0:00,279600,0,0,3.508
2024/1/18 1:00,279600,0,0,5.119
2024/1/18 2:00,279600,0,0,4.983
2024/1/18 3:00,279600,0,0,4.846
2024/1/18 4:00,279600,0,0,4.71
2024/1/18 5:00,279600,0,0,4.574
2024/1/18 6:00,279600,0,0,4.437
2024/1/18 7:00,279600,0,0,4.301
2024/1/18 8:00,279600,0,0,4.165
2024/1/18 9:00,279600,0,155,4.029
2024/1/18 10:00,279600,0,310,3.892
2024/1/18 11:00,279600,0,465,3.756
2024/1/18 12:00,279600,0,620,3.62
2024/1/18 13:00,279600,0,516.7,3.483
2024/1/18 14:00,279600,0,413.3,3.347
2024/1/18 15:00,279600,0,310,4.958
2024/1/18 16:00,279600,0,206.7,4.797
2024/1/18 17:00,279600,0,103.3,4.636
2024/1/18 18:00,279600,0,0,4.475
2024/1/18 19:00,279600,0,0,4.314
2024/1/18 20:00,279600,0,0,4.152
2024/1/18 21:00,279600,0,0,3.991
2024/1/18 22:00,279600,0,0,3.83
2024/1/18 23:00,279600,0,0,3.669
2024/1/19 0:00,279599.9583,0,0,3.508
2024/1/19 1:00,279599.9583,0,0,5.119
2024/1/19 2:00,279599.9583,0,0,4.983
2024/1/19 3:00,279599.9583,0,0,4.846
2024/1/19 4:00,279599.9583,0,0,4.71
2024/1/19 5:00,279599.9583,0,0,4.574
2024/1/19 6:00,279599.9583,0,0,4.437
2024/1/19 7:00,279599.9583,0,0,4.301
2024/1/19 8:00,279599.9583,0,0,4.165
2024/1/19 9:00,279599.9583,0,155,4.029
2024/1/19 10:00,279599.9583,0,310,3.892
2024/1/19 11:00,279599.9583,0,465,3.756
2024/1/19 12:00,279599.9583,0,620,3.62
2024/1/19 13:00,279599.9583,0,516.7,3.483
2024/1/19 14:00,279599.9583,0,413.3,3.347
2024/1/19 15:00,279599.9583,0,310,4.958
2024/1/19 16:00,279599.9583,0,206.7,4.797
2024/1/19 17:00,279599.9583,0,103.3,4.636
2024/1/19 18:00,279599.9583,0,0,4.475
2024/1/19 19:00,279599.9583,0,0,4.314
2024/1/19 20:00,279599.9583,0,0,4.152
2024/1/19 21:00,279599.9583,0,0,3.991
2024/1/19 22:00,279599.9583,0,0,3.83
2024/1/19 23:00,279599.9583,0,0,3.669
2024/1/20 0:00,278499.9583,0,0,3.508
2024/1/20 1:00,278499.9583,0,0,5.119
2024/1/20 2:00,278499.9583,0,0,4.983
2024/1/20 3:00,278499.9583,0,0,4.846
2024/1/20 4:00,278499.9583,0,0,4.71
2024/1/20 5:00,278499.9583,0,0,4.574
2024/1/20 6:00,278499.9583,0,0,4.437
2024/1/20 7:00,278499.9583,0,0,4.301
2024/1/20 8:00,278499.9583,0,0,4.165
2024/1/20 9:00,278499.9583,0,155,4.029
2024/1/20 10:00,278499.9583,0,310,3.892
2024/1/20 11:00,278499.9583,0,465,3.756
2024/1/20 12:00,278499.9583,0,620,3.62
2024/1/20 13:00,278499.9583,0,516.7,3.483
2024/1/20 14:00,278499.9583,0,413.3,3.347
2024/1/20 15:00,278499.9583,0,310,4.958
2024/1/20 16:00,278499.9583,0,206.7,4.797
2024/1/20 17:00,278499.9583,0,103.3,4.636
2024/1/20 18:00,278499.9583,0,0,4.475
2024/1/20 19:00,278499.9583,0,0,4.314
2024/1/20 20:00,278499.9583,0,0,4.152
2024/1/20 21:00,278499.9583,0,0,3.991
2024/1/20 22:00,278499.9583,0,0,3.83
2024/1/20 23:00,278499.9583,0,0,3.669
2024/1/21 0:00,278499.9583,0,0,3.508
2024/1/21 1:00,278499.9583,0,0,5.119
2024/1/21 2:00,278499.9583,0,0,4.983
2024/1/21 3:00,278499.9583,0,0,4.846
2024/1/21 4:00,278499.9583,0,0,4.71
2024/1/21 5:00,278499.9583,0,0,4.574
2024/1/21 6:00,278499.9583,0,0,4.437
2024/1/21 7:00,278499.9583,0,0,4.301
2024/1/21 8:00,278499.9583,0,0,4.165
2024/1/21 9:00,278499.9583,0,155,4.029
2024/1/21 10:00,278499.9583,0,310,3.892
2024/1/21 11:00,278499.9583,0,465,3.756
2024/1/21 12:00,278499.9583,0,620,3.62
2024/1/21 13:00,278499.9583,0,516.7,3.483
2024/1/21 14:00,278499.9583,0,413.3,3.347
2024/1/21 15:00,278499.9583,0,310,4.958
2024/1/21 16:00,278499.9583,0,206.7,4.797
2024/1/21 17:00,278499.9583,0,103.3,4.636
2024/1/21 18:00,278499.9583,0,0,4.475
2024/1/21 19:00,278499.9583,0,0,4.314
2024/1/21 20:00,278499.9583,0,0,4.152
2024/1/21 21:00,278499.9583,0,0,3.991
2024/1/21 22:00,278499.9583,0,0,3.83
2024/1/21 23:00,278499.9583,0,0,3.669
2024/1/22 0:00,281800,0,0,3.508
2024/1/22 1:00,281800,0,0,5.119
2024/1/22 2:00,281800,0,0,4.983
2024/1/22 3:00,281800,0,0,4.846
2024/1/22 4:00,281800,0,0,4.71
2024/1/22 5:00,281800,0,0,4.574
2024/1/22 6:00,281800,0,0,4.437
2024/1/22 7:00,281800,0,0,4.301
2024/1/22 8:00,281800,0,0,4.165
2024/1/22 9:00,281800,0,155,4.029
2024/1/22 10:00,281800,0,310,3.892
2024/1/22 11:00,281800,0,465,3.756
2024/1/22 12:00,281800,0,620,3.62
2024/1/22 13:00,281800,0,516.7,3.483
2024/1/22 14:00,281800,0,413.3,3.347
2024/1/22 15:00,281800,0,310,4.958
2024/1/22 16:00,281800,0,206.7,4.797
2024/1/22 17:00,281800,0,103.3,4.636
2024/1/22 18:00,281800,0,0,4.475
2024/1/22 19:00,281800,0,0,4.314
2024/1/22 20:00,281800,0,0,4.152
2024/1/22 21:00,281800,0,0,3.991
2024/1/22 22:00,281800,0,0,3.83
2024/1/22 23:00,281800,0,0,3.669
2024/1/23 0:00,282899.9583,0,0,3.508
2024/1/23 1:00,282899.9583,0,0,5.119
2024/1/23 2:00,282899.9583,0,0,4.983
2024/1/23 3:00,282899.9583,0,0,4.846
2024/1/23 4:00,282899.9583,0,0,4.71
2024/1/23 5:00,282899.9583,0,0,4.574
2024/1/23 6:00,282899.9583,0,0,4.437
2024/1/23 7:00,282899.9583,0,0,4.301
2024/1/23 8:00,282899.9583,0,0,4.165
2024/1/23 9:00,282899.9583,0,155,4.029
2024/1/23 10:00,282899.9583,0,310,3.892
2024/1/23 11:00,282899.9583,0,465,3.756
2024/1/23 12:00,282899.9583,0,620,3.62
2024/1/23 13:00,282899.9583,0,516.7,3.483
2024/1/23 14:00,282899.9583,0,413.3,3.347
2024/1/23 15:00,282899.9583,0,310,4.958
2024/1/23 16:00,282899.9583,0,206.7,4.797
2024/1/23 17:00,282899.9583,0,103.3,4.636
2024/1/23 18:00,282899.9583,0,0,4.475
2024/1/23 19:00,282899.9583,0,0,4.314
2024/1/23 20:00,282899.9583,0,0,4.152
2024/1/23 21:00,282899.9583,0,0,3.991
2024/1/23 22:00,282899.9583,0,0,3.83
2024/1/23 23:00,282899.9583,0,0,3.669
2024/1/24 0:00,285099.9583,0,0,3.508
2024/1/24 1:00,285099.9583,0,0,5.119
2024/1/24 2:00,285099.9583,0,0,4.983
2024/1/24 3:00,285099.9583,0,0,4.846
2024/1/24 4:00,285099.9583,0,0,4.71
2024/1/24 5:00,285099.9583,0,0,4.574
2024/1/24 6:00,285099.9583,0,0,4.437
2024/1/24 7:00,285099.9583,0,0,4.301
2024/1/24 8:00,285099.9583,0,0,4.165
2024/1/24 9:00,285099.9583,0,155,4.029
2024/1/24 10:00,285099.9583,0,310,3.892
2024/1/24 11:00,285099.9583,0,465,3.756
2024/1/24 12:00,285099.9583,0,620,3.62
2024/1/24 13:00,285099.9583,0,516.7,3.483
2024/1/24 14:00,285099.9583,0,413.3,3.347
2024/1/24 15:00,285099.9583,0,310,4.958
2024/1/24 16:00,285099.9583,0,206.7,4.797
2024/1/24 17:00,285099.9583,0,103.3,4.636
2024/1/24 18:00,285099.9583,0,0,4.475
2024/1/24 19:00,285099.9583,0,0,4.314
2024/1/24 20:00,285099.9583,0,0,4.152
2024/1/24 21:00,285099.9583,0,0,3.991
2024/1/24 22:00,285099.9583,0,0,3.83
2024/1/24 23:00,285099.9583,0,0,3.669
2024/1/25 0:00,265300,0,0,3.508
2024/1/25 1:00,265300,0,0,5.119
2024/1/25 2:00,265300,0,0,4.983
2024/1/25 3:00,265300,0,0,4.846
2024/1/25 4:00,265300,0,0,4.71
